id	Arabic	label	start	end
765385479	صحفيو فيشي	Name_Calling,Labeling	2100	2118
765385479	الطمس الكامل	Loaded_Language	2422	2440
765385479	قُتل علانية وبشكل شنيع	Loaded_Language	2690	2723
765385479	لسحق الجياع وضرب الناس في هجوم الإبادة الجماعية	Loaded_Language	3435	3496
765385479	أداة للاستخبارات الروسية	Name_Calling,Labeling	3790	3820
765385479	الانتهازي العدمي الذي يفعل ما يطلبه ديكتاتور	Name_Calling,Labeling	3827	3886
765385479	إعادة تغريد شريرة	Loaded_Language	4225	4243
765385479	أسانج هو عاهرة بوتين	Name_Calling,Labeling	4246	4270
765385479	شخصية تالفة و قاسية	Name_Calling,Labeling	5347	5383
765385479	وهمية وهزلية	Loaded_Language	5932	5951
765385479	تبا للإرهابي سوف يأكل طعام القطط إلى الأبد	Loaded_Language	6924	6977
765385479	 موطن النخبة الأمريكية التي تصنع الحرب	Name_Calling,Labeling	7005	7053
765385479	تصرف حقير	Loaded_Language	9479	9500
765385479	مثل الحبيب المرفوض	Loaded_Language	4441	4461
765385479	مطاردة إعلامية	Loaded_Language	6478	6497
765385479	مطاردة الساحرات	Loaded_Language	6559	6574
765385479	الإرهابي	Name_Calling,Labeling	6930	6943
765385479	أسانج في خطر مميت	Exaggeration,Minimisation	8431	8458
765385479	يمكنهم أن يظلوا صامتين ، لأن التاريخ لن يرحم أو يمكنهم العمل من أجل العدالة والإنسانية وإعادة هذا المواطن الأسترالي الرائع إلى وطنه	Appeal_to_fear-prejudice	206	375
765385479	خطأ جسيم في العدالة والخطر الشديد الذي ينتظره	Exaggeration,Minimisation	564	631
765385479	شخص يتمتع بمرونة وشجاعة غير عادية	Name_Calling,Labeling	917	965
765385479	تسونامي من الأكاذيب والتشهير تجتاحه إلى ما لا نهاية	Exaggeration,Minimisation	982	1031
765385479	يشوه	Loaded_Language	1081	1087
765385479	اعتداء بلا هوادة	Loaded_Language	1630	1652
765385479	لقد خططوا لشن حرب على إنسان واحد وعلى مبدأ حرية التعبير	Exaggeration,Minimisation	1759	1848
765385479	تشويه شخصي	Loaded_Language	1889	1903
765385479	قوات الصدمة الخاصة بهم	Name_Calling,Labeling	1905	1924
765385479	التي أطلقتها  بأنها	Loaded_Language	2321	2342
765385479	أيقونة جيلك	Name_Calling,Labeling	2346	2374
765385479	أحد المحرضين على غزو ليبيا وتدميرها كدولة حديثة	Name_Calling,Labeling	2497	2578
765385479	مثل غزو العراق ، كان يقوم على الأكاذيب	Doubt	2611	2658
765385479	الهتاف والصياح	Loaded_Language	2756	2777
765385479	أرض خصبة لداعش والجهاديين الآخرين	Name_Calling,Labeling	2815	2861
765385479	بفضلها إلى حد كبير ، أصبحت ليبيا أرضًا خصبة لداعش والجهاديين الآخرين بفضلها إلى حد كبير ، عشرات الآلاف من اللاجئين في خطر عبر البحر الأبيض المتوسط ، وغرق الكثير منهم	Doubt	2779	2972
765385479	أكبر بيع أسلحة على الإطلاق	Exaggeration,Minimisation	3279	3306
765385479	مراسل بأجور عالية	Name_Calling,Labeling	3522	3544
765385479	شوه كلينتون أسانج	Loaded_Language	3725	3748
765385479	مواطن أسترالي	Flag-Waving	3750	3771
765385479	لم تقدم أي دليل - ولم يُطلب منها - لدعم مزاعمها الخطيرة	Doubt	3889	3968
765385479	مزاعم خطيرة	Loaded_Language	3951	3968
765385479	مقابلة مروعة	Loaded_Language	4028	4046
765385479	الجميع يعرف ذلك	Exaggeration,Minimisation	4272	4286
765385479	صحافة فيشي	Name_Calling,Labeling	4322	4338
765385479	اشتهرت بأنها صحيفة ليبرالية عظيمة	Red_Herring	4354	4394
765385479	أجرى ثأرًا	Loaded_Language	4396	4417
765385479	الهجمات الشخصية والتافهة واللاإنسانية والجبانة	Loaded_Language	4486	4530
765385479	استهدفت هجماتها الشخصية ، التافهة ، اللاإنسانية والجبانة على رجل نشر عمله واستفاد منه	Whataboutism	4476	4585
765385479	واحدة من أعظم المجارف الصحفية في الثلاثين عامًا الماضية	Exaggeration,Minimisation	4809	4869
765385479	كافح من أجل البقاء	Loaded_Language	5144	5164
765385479	لا بنس واحد يذهب إلى ويكيليكس	Exaggeration,Minimisation	5171	5201
765385479	إساءة المعاملة دون مبرر	Loaded_Language	5316	5336
765385479	شماتة على مدونته	Loaded_Language	5743	5763
765385479	يحاول تضييق الخناق	Loaded_Language	6160	6181
765385479	كشفت بجرأة	Loaded_Language	6205	6226
765385479	مع ما يصاحبهم من اغتصاب وقتل وتدمير	Loaded_Language	6286	6335
765385479	لا تهتم السلطات كثيراً بالعنف ضد المرأة لدرجة أنها تتلاعب بمزاعم الاغتصاب متى شاءت	Causal_Oversimplification	6337	6442
765385479	 خطر كبير	Exaggeration,Minimisation	6686	6701
765385479	قائمة أهداف المطاردة	Name_Calling,Labeling	6818	6840
765385479	عروس جميلة في السجن	Name_Calling,Labeling	6900	6922
765385479	لا توجد صحافة استقصائية في حياتي يمكن أن تساوي أهمية ما فعله ويكيليكس في محاسبة القوة الجشعة	Exaggeration,Minimisation	7352	7484
765385479	تم دفع شاشة أخلاقية أحادية الاتجاه إلى الوراء لفضح إمبريالية الديمقراطيات الليبرالية	Loaded_Language	7498	7590
765385479	انقسام وانحطاط الحياة غير المستحقة	Loaded_Language	7634	7678
765385479	حرب لا نهاية لها	Exaggeration,Minimisation	7610	7626
765385479	نسيج ضخم من الأكاذيب التي نتغذى عليها	Loaded_Language	7793	7836
765385479	الوحشية المنهجية ، والفظائع المنتشرة ، والقمع الوحشي للفكر المستقل	Loaded_Language	7857	7953
765385479	كانت الوحشية المنهجية والفظائع المنتشرة والقمع الوحشي للفكر المستقل للاتحاد السوفيتي معروفًا جيدًا في الغرب بينما جرائم الإمبريالية الأمريكية لم تحدث أبدًا	Whataboutism	7853	8051
765385479	الحروب الاحتيالية	Loaded_Language	8233	8249
765385479	أكاذيب الحكومات الصلعاء	Loaded_Language	8277	8308
765385479	مواطن أسترالي	Flag-Waving	9397	9418
765385479	مواطن أسترالي رائع	Flag-Waving	341	371
765385479	مواطن أسترالي	Repetition	9397	9418
765385479	النسويات الرائدات	Name_Calling,Labeling	9784	9804
765385479	إثارة الحروب ، التملق ، الكلام المحرج	Name_Calling,Labeling	9856	9903
765385479	حتى قيل لها إنها لا تستطيع القيام بذلك: أن أسانج لم يرتكب جريمة: أن ويكيليكس كان ناشرًا ، كان عمله محميًا بموجب المادة 19 من الإعلان العالمي لحقوق الإنسان ، والذي كانت أستراليا أحد الموقعين الأصليين عليه	Doubt	9119	9372
765385479	يمكن لمالكولم تورنبول أن يظل صامتًا أو يمكنه اغتنام هذه الفرصة واستخدام النفوذ الدبلوماسي لحكومته للدفاع عن حياة مواطن أسترالي ، تحظى خدمته العامة الشجاعة بتقدير عدد لا يحصى من الناس في جميع أنحاء العالم	Appeal_to_fear-prejudice	10444	10686
765385479	الدفاع عن حياة مواطن أسترالي	Flag-Waving	10562	10602
765385479	معترف به من قبل عدد لا يحصى من الناس في جميع أنحاء العالم	Exaggeration,Minimisation	10636	10686
765385479	إجهاض جسيم للعدالة	Loaded_Language	564	593
765385479	بعد حكومة فيشي التي خدمت ومكنت الاحتلال الألماني لفرنسا في زمن الحرب	Reductio_ad_hitlerum	2120	2210
765385479	ساقطة	Loaded_Language	4265	4270
765385479	إثارة الحروب ، التملق ، الكلام المحرج	Loaded_Language	9856	9903
765913191	نفاق	Loaded_Language	361	370
765913191	المواطنين الملتزمين بالقانون	Repetition	3844	3864
765913191	خذ البنادق أولاً ثم الإجراءات القانونية الواجبة	Slogans	5077	5119
765913191	أمريكا	Flag-Waving	6575	6584
765913191	القوانين غير الدستورية وغير القانونية	Loaded_Language	4502	4536
765913191	لن يحدث مطلقا مرة اخري	Slogans	601	612
765913191	على الرغم من حقيقة أن الحكومة لم يتم منحها مطلقًا سلطة تقييد الأسلحة أو تنظيمها	Black-and-White_Fallacy	255	347
765913191	بشكل عدواني	Loaded_Language	710	722
765913191	مهاجمة حقوق الناس	Black-and-White_Fallacy	3587	3621
765913191	عبقرية	Name_Calling,Labeling	4244	4252
765913191	لن نقوم بوظائفنا كرؤساء بلديات إذا لم نركز على عنف السلاح	Black-and-White_Fallacy	5827	5905
765913191	أزمة العنف المسلح	Repetition	6357	6376
765913191	السياسات غير القانونية	Repetition	6957	6974
765913191	هذا أبعد ما يكون عن الحقيقة	Exaggeration,Minimisation	6999	7038
765913191	يقر التعديل الثاني بالحق في الاحتفاظ بالأسلحة وحملها هو حق منحنا إياه خالقنا ، وليس إذنًا نحصل عليه من الحكومة	Black-and-White_Fallacy	6739	6882
765913191	تتفق	Repetition	777	787
765913191	تتفق	Repetition	3422	3432
765913191	تتفق	Repetition	6979	6989
765913191	وما نوع السياسات التي نتحدث عنها؟	Doubt	1461	1513
765913191	المواطنين الملتزمين بالقانون	Repetition	3730	3750
765913191	المواطنين الملتزمين بالقانون	Repetition	4891	4911
765913191	نحن	Flag-Waving	5596	5599
765913191	نحن	Flag-Waving	5800	5803
765913191	نحن	Flag-Waving	6527	6530
765953146	مهمل للغاية	Loaded_Language	2168	2186
765953146	جيم كومي وجيم كومي وحدهما	Loaded_Language	787	816
765953146	جيم كومي وجيم كومي وحدهما	Repetition	982	1011
765953146	مدمر	Loaded_Language	1099	1110
765953146	إهمال فادح	Loaded_Language	2193	2209
765953146	مؤامرة الدولة العميقة	Loaded_Language	5320	5335
765953146	إهمال 	Repetition	2497	2507
765982381	ضحية حملة افتراء بذيئة	Loaded_Language	2063	2107
765982381	الوحشية المنهجية والفظائع المنتشرة والقمع الوحشي للفكر المستقل	Loaded_Language	3369	3469
765982381	تحيا السلطة الخامسة	Slogans	6856	6882
765982381	بعد حكومة فيشي التي قدمت إعلانًا مكنت الاحتلال الألماني لفرنسا	Reductio_ad_hitlerum	2851	2932
765982381	بيروقراطيات متحجرة عاجزة عن التصرف بسرعة وحسم	Doubt	4183	4248
765982381	المركز الرابع في دعم الحياة	Name_Calling,Labeling	4494	4523
765982381	العقار الرابع الآن على أجهزة دعم الحياة	Name_Calling,Labeling	5207	5240
765982381	فلا عجب	Loaded_Language	5379	5392
765982381	محاكمة شكلية	Name_Calling,Labeling	398	411
765982381	ولدت إدانة عالمية	Exaggeration,Minimisation	416	448
765982381	كنيسه	Repetition	955	964
765982381	تملق غير لائق	Loaded_Language	1025	1045
765982381	محبوس	Loaded_Language	1367	1377
765982381	وضعت ضغوطا غير عادية	Exaggeration,Minimisation	2200	2231
765982381	كل ذلك لنشر الحقيقة غير المرحب بها	Causal_Oversimplification	2422	2462
765982381	يضعون أيديهم عليه	Loaded_Language	2324	2346
765982381	تملق غير لائق	Loaded_Language	2511	2530
765982381	مهنة الصحافة النبيلة	Name_Calling,Labeling	2588	2623
765982381	أصم	Loaded_Language	2626	2635
765982381	صحفيو فيشي	Name_Calling,Labeling	2831	2849
765982381	لا توجد صحافة استقصائية في حياتي يمكن أن تساوي أهمية ما قامت به ويكيليكس	Exaggeration,Minimisation	2949	3044
765982381	تم دفع شاشة أخلاقية أحادية الاتجاه إلى الوراء لفضح إمبريالية الديمقراطيات الليبرالية	Loaded_Language	3095	3187
765982381	حرب لا نهاية لها	Exaggeration,Minimisation	3207	3223
765982381	نسيج ضخم من الأكاذيب التي نتغذى عليها	Loaded_Language	3309	3352
765982381	لماذا كانت الوحشية المنهجية والفظائع المنتشرة والقمع الوحشي للفكر المستقل للاتحاد السوفييتي معروفة جيدًا في الغرب بينما جرائم الإمبريالية الأمريكية لم تحدث أبدًا	Whataboutism	3364	3567
765982381	محققو مكتب التحقيقات الفدرالي المحبطون	Name_Calling,Labeling	3888	3917
765982381	شيء مدمر	Loaded_Language	4110	4132
765982381	بيروقراطيات متحجرة عاجزة عن التصرف بسرعة وحسم	Name_Calling,Labeling	4183	4248
765982381	السلطة الرابعة أكثر أهمية من الجميع	Exaggeration,Minimisation	4947	4995
765982381	السّلْطَةُ الرّابِعَة	Repetition	5207	5221
765982381	وحشية الزيادة الشهيرة في العراق	Loaded_Language	5976	6023
765982381	وطنيا أكثر بكثير	Name_Calling,Labeling	6039	6058
765982381	الصحفي السائد	Name_Calling,Labeling	6063	6091
765982381	يوم سيء في زيادة القوات التي امتلأت بمثل هذه الأيام	Thought-terminating_Cliches	6197	6250
765982381	كان لديه الجرأة على الثناء الفخم	Loaded_Language	6262	6296
765982381	الصادقون الوطنيون	Name_Calling,Labeling	6415	6439
765982381	هل تريد كنيسة تظل صامتة عندما تتحدث  كنيسة لا تدين قمع الضمير ولا تدافع عن الحرية العادلة للشعب  كنيسة تحبس نفسها داخل جدران معبدها الأربعة في تملق غير لائق	Doubt	770	1045
765982381	أين صوت الضمير لإدانة ما يحدث لجوليان أسانج ، الذي جريمته الوحيدة هي نشر وثائق تكشف الأنشطة الإجرامية وفساد الحكومات ونخب المؤسسات الأخرى	Doubt	1600	1817
765982381	قد يتساءل المرء ، هو التملق غير اللائق في العمل بين وسائل الإعلام	Doubt	2492	2555
7666320169	عندما يقول إن المسلمين لم يقتلوا اليهود لمجرد كونهم يهودًا ، فهو يكذب ويعتمد على الجهل التاريخي لجمهوره	Doubt	114	247
7666320169	ذبح اليهود	Loaded_Language	455	470
7666320169	مذبحة بالجملة	Loaded_Language	486	508
7666320169	تئن تحت نير الموحدين الثقيلة	Loaded_Language	1925	1969
7666320169	لا تدع نفسك تنخدع بأمثال جهاد العايش اطلب مسبقًا تاريخ الجهاد من محمد إلى داعش	Appeal_to_Authority	2060	2180
7666320169	نفي وعذب وأباد	Loaded_Language	2640	2675
7666320169	لتذرف دموع التماسيح على أحزانهم وبدعهم وأكاذيبهم التاريخية	Loaded_Language	3586	3670
7666320169	يقال إنهم أبادوا 50-100 مليون ، لكن لا أحد يذكر هذا	Whataboutism	4756	4842
7666320169	الإبادة الغربية الحديثة	Loaded_Language	4626	4653
7666320169	إبادة	Loaded_Language	3796	3809
7666320169	في كتابي الجديد تاريخ الجهاد من محمد إلى داعش ، أورد بالتفصيل العديد من الحالات التي فعل فيها المسلمون ذلك بالضبط	Appeal_to_Authority	249	366
7666320169	غضب من الذل	Loaded_Language	564	591
7666320169	شرح المؤرخ المسلم ابن بيضق في القرن الثاني عشر كيف عامل الموحدين اليهود مع تقدمهم	Appeal_to_Authority	1294	1402
7666320169	التشبث بعقيدتهم اليهودية	Loaded_Language	1679	1711
7666320169	بدأت تعذب	Loaded_Language	2584	2602
7666320169	الرائج اليوم	Loaded_Language	3535	3554
7666320169	يزعم اليهود أن ذلك حدث لهم وحدهم وأن عدد اليهود الذين ماتوا في تلك المحرقة كان ستة ملايين ما لدينا هنا أخطاء تاريخية	Doubt	3858	4015
7666320169	كذبة تاريخية	Repetition	4062	4076
7666320169	الادعاء بحدوث ذلك لليهود فقط يستبعد غير اليهود الذين عذبهم هتلر	Whataboutism	4091	4184
7666320169	إبادة	Loaded_Language	4196	4208
7666320169	أباد	Loaded_Language	4238	4248
7666320169	أباد	Loaded_Language	4253	4265
7666320169	أباد	Repetition	4253	4265
7666320169	أباد	Loaded_Language	4332	4344
7666320169	أبَاد 	Loaded_Language	4431	4442
7666320169	الإبادة الإجرامية واللاإنسانية	Loaded_Language	4525	4559
7666320169	لم يكن هتلر أول من ارتكب جريمة إبادة جماعية في الغرب تجري عمليات الإبادة غير الإنسانية والإجرامية في عروق الكثيرين في الغرب	Whataboutism	4462	4596
7666320169	 إبادته	Loaded_Language	4718	4730
7666320169	عندما احتل الأمريكيون جمهوريات الهنود، قاموا بإبادة الملايين من البشر	Whataboutism	4655	4754
7666320169	أباد	Loaded_Language	4777	4789
7666320169	إبَادَة	Loaded_Language	4859	4871
7666320169	أباد	Loaded_Language	4894	4905
7666320169	نفي، تعذيب، وإبادة	Loaded_Language	5109	5145
7666320169	لا، لم يحدث مطلقاً.	Exaggeration,Minimisation	5319	5340
7666320169	تعذيبهم واضطهادهم	Loaded_Language	5425	5456
7666320169	الحل النهائي	Repetition	5569	5583
7666320169	العديد من المصطلحات التي تستخدمها الدولة الصهيونية تشكل مصطلحات وأفكاراً ومفاهيم نازية.يبدو الأمر كما لو أنهما وجهان لعملة واحدة	Whataboutism	5602	5736
7666320169	وبما أن ألمانيا وأوروبا لا تريدان اليهود، فقد جاء النازيون بفكرة إرسال اليهود إلى بلد آخر	Causal_Oversimplification	5743	5861
7666320169	 النازين	Repetition	5863	5873
766942310	منقذ أمريكا	Flag-Waving	1410	1426
766942310	متعصب متعصب	Name_Calling,Labeling	3845	3862
766942310	رجل الصواريخ الصغيرة	Name_Calling,Labeling	545	564
766942310	خرف	Name_Calling,Labeling	569	577
766942310	مكتنز	Name_Calling,Labeling	1823	1829
766942310	الشعب الأمريكي	Flag-Waving	2081	2090
766942310	إهانة رهيبة	Loaded_Language	4373	4388
766942310	مهرجان الحب	Loaded_Language	1797	1806
766942310	الأفضل على الإطلاق	Exaggeration,Minimisation	85	94
766942310	الأب الأبيض العظيم	Name_Calling,Labeling	345	363
766942310	مذنب	Name_Calling,Labeling	374	384
766942310	ثمنه باهظ	Loaded_Language	621	635
766942310	لسحق	Loaded_Language	1234	1242
766942310	بعبع	Name_Calling,Labeling	1385	1393
766942310	منقذ أمريكا	Name_Calling,Labeling	1410	1426
766942310	لم يكن لديه معدة لغزو	Exaggeration,Minimisation	1581	1611
766942310	جيدا	Loaded_Language	1439	1453
766942310	كثيرا	Loaded_Language	1724	1739
766942310	مبتهج	Name_Calling,Labeling	1776	1785
766942310	تم بيعها إلى	Loaded_Language	1838	1849
766942310	تلميع	Loaded_Language	1932	1939
766942310	بشكل فخم	Loaded_Language	2061	2068
766942310	الأميركيون لم يعودوا يخشون كوريا الشمالية	Slogans	2081	2125
766942310	لماذا؟	Doubt	2161	2165
766942310	يمكن النوم بسلام في الليل	Exaggeration,Minimisation	2130	2159
766942310	تهديد حقيقي جدا	Appeal_to_fear-prejudice	2881	2899
766942310	استفزازية للغاية	Loaded_Language	3330	3348
766942310	متعصب متعصب	Exaggeration,Minimisation	3845	3862
766942310	سرور	Exaggeration,Minimisation	3864	3874
766942310	مقتل	Loaded_Language	3888	3892
766942310	إذلال ضخم	Loaded_Language	3960	3976
766942310	عملاء أمريكا	Name_Calling,Labeling	4188	4205
766942310	المتنمرين في ساحة المدرسة	Name_Calling,Labeling	757	775
766942310	استعراض	Loaded_Language	1712	1720
769427494	احتدم حول	Loaded_Language	8476	8488
769427494	الشرطي الأعلى في مجلس النواب	Name_Calling,Labeling	5083	5103
769427494	اختفت 	Loaded_Language	50	59
769427494	تحقيق حلقة التجسس الإسلامية	Name_Calling,Labeling	62	91
769427494	الله يعلم ماذا بعد	Loaded_Language	217	236
769427494	ما مدى عمق المساومة على أمريكا؟	Flag-Waving	242	281
769427494	اختفت 	Loaded_Language	1260	1269
769427494	فشل بيسيرا - المدعي العام الديمقراطي لولاية كاليفورنيا الآن - في ضمان عدم تمكن عائلة أوانز من الوصول إلى أنظمة الكمبيوتر الخاصة بمجلس النواب خلال انتخابات عام 2016 ، والتي حدثت بسبب فضائح الأمن السيبراني	Doubt	5221	5426
769427494	انتهاكات عديدة وفظيعة	Loaded_Language	6542	6576
769427494	لم يقدم أي دعم لإدعائه، وهو ما يتعارض مع الأدلة التي قدمها كيكو وإرفينغ إلى الكونغرس	Doubt	7254	7366
769427494	يلعبون دور الغباء	Loaded_Language	9281	9298
769427494	"لماذا كان زعيم فضيحة تجسس المسلمين على نطاق واسع قد عرض للتو صفقة إدعاء؟
من تعرض للابتزاز والله يعلم ماذا بعد؟
وما مدى عمق المساومة على أمريكا"	Doubt	93	281
769427494	من غير الواضح لماذا لم يتم الموافقة على هذا الطلب أو لماذا كان طلبًا وليس أمرًا	Doubt	5704	5794
769682854	اجعل أمريكا عظيمة مرة أخرى	Slogans	253	279
769682854	 هذا كله بسبب	Exaggeration,Minimisation	224	235
769682854	أنا أؤيد رئيس بلدي	Slogans	1004	1026
769682854	مصدوم	Loaded_Language	1579	1586
769682854	حقيبة حثالة السنة	Name_Calling,Labeling	1996	2016
769752554	اجعل أمريكا عظيمة مرة أخرى	Slogans	159	183
769752554	اجعل أمريكا عظيمة مرة أخرى	Slogans	392	417
769752554	يا ابن العاهرة	Loaded_Language	1781	1803
769752554	مؤيدو ترامب	Repetition	2313	2329
769752554	MAGA	Slogans	45	49
769752554	بشدة	Loaded_Language	304	313
769752554	افتراء عنصري	Loaded_Language	626	637
769752554	حقيبة حثالة السنة	Name_Calling,Labeling	797	817
769752554	حقيبة حثالة السنة	Exaggeration,Minimisation	797	817
769752554	وطني 	Flag-Waving	906	915
769752554	رجل قاسٍ جدًا	Name_Calling,Labeling	1047	1061
769752554	مزعج	Loaded_Language	1347	1357
769752554	مؤيدو ترامب	Name_Calling,Labeling	1373	1388
769752554	MAGA	Repetition	153	157
769752554	MAGA	Repetition	1400	1404
769752554	حضارة اليسار في عرض كامل	Exaggeration,Minimisation	1448	1488
769752554	MAGA	Repetition	1736	1740
769752554	ادعم رئيسي	Slogans	1921	1943
769752554	مؤيدو ترامب	Name_Calling,Labeling	2313	2328
769752554	اجعل أمريكا عظيمة مرة أخرى	Repetition	392	417
769752554	القرف نيغا	Name_Calling,Labeling	1658	1668
769962236	رئيسنا	Flag-Waving	2923	2936
769962236	التآكل	Loaded_Language	3905	3914
769962236	خطاب	Loaded_Language	3919	3923
769962236	بشع	Loaded_Language	139	143
769962236	MAGA	Slogans	206	212
769962236	مؤيد ترامب	Name_Calling,Labeling	32	47
769962236	شيوعي 	Name_Calling,Labeling	0	9
769962236	خطير 	Loaded_Language	80	89
769962236	عنف	Loaded_Language	94	101
769962236	رجل	Exaggeration,Minimisation	163	168
769962236	هاجم	Loaded_Language	169	177
769962236	المهاجم المجرم	Name_Calling,Labeling	222	239
769962236	واحد 	Exaggeration,Minimisation	241	244
769962236	هل هذا هو ما تريده "أمريكا ماكسين ووترز"؟	Flag-Waving	1033	1074
769962236	المشاجرة	Loaded_Language	1762	1773
769962236	غير أخلاقي	Loaded_Language	1859	1866
769962236	أطفال أبرياء	Name_Calling,Labeling	2966	2979
769962236	ليست عنيفة.	Slogans	3262	3280
769962236	مكان آمن للجميع!	Slogans	2202	2225
769962328	لقد طردنا من مدرسة عامة لإعادة فرض قيمة أميركا من خلال تدريس دستور الولايات المتحدة	Flag-Waving	2213	2316
769962328	المزيفة ، التي نصبت نفسها قادة	Name_Calling,Labeling	3274	3311
769962328	الذين يهتمون أكثر عن حفظ ماء الوجه ، مما يفعلون أرواح الرجال  ، وكذلك إنقاذ بلدهم	Flag-Waving	3323	3431
769962328	نمور الورق	Name_Calling,Labeling	4074	4086
769962328	السبب في أنني أسقطت كلمة "J" لأنك لم تفعل في 40 عاما	Doubt	1756	1826
769962328	إنهم أناس مسرورون ولا شيء أكثر	Name_Calling,Labeling	3749	3790
769962328	لوضع الأحذية على أرض الواقع	Loaded_Language	4203	4229
769962328	يبدو أنه عندما تفعل الشيء الخطأ أمام الله والإنسان، بطريقة ما يبدو أن الناس تعطيه تمريرة.ومع ذلك، عندما تبدأ في القيام بالأشياء الصحيحة وطاعة الله وحب الإنسان وفقا لكلمة الله، فجأة، العالم يتصرف وكأنك تفعل شيئا خاطئا	Black-and-White_Fallacy	334	599
769962328	عالم الروك أند رول	Name_Calling,Labeling	1336	1358
769962328	المراجعين والدعايين	Name_Calling,Labeling	1978	2013
769962328	الإجهاض هو جريمة، وأن 58 مليون طفل قتلوا منذ عام 1973 تحت ستار اختيار المرأة	Appeal_to_fear-prejudice	2086	2196
769962328	الإجهاض جريمة	Slogans	2086	2105
769962328	الشذوذ هو رجس	Slogans	2338	2369
769962328	المفسدون والمنافقون	Name_Calling,Labeling	2666	2696
769962328	إنهم يتعرضون لمن هم لا يحبون ذلك	Causal_Oversimplification	3160	3223
769962328	بالطبع فعلوا ، وبالطبع ما زالوا يفعلون	Loaded_Language	3110	3157
769962328	زعيم سياسي للقطيع	Name_Calling,Labeling	3566	3594
769962328	لأنهم ببساطة تركوا الصليب.	Causal_Oversimplification	3663	3706
769962328	الاختباء خلف ميكروفون	Loaded_Language	3877	3902
769962328	سبب عدم قيامهم بذلك هو أنهم مذنبون بما فشلوا في مواجهته!	Causal_Oversimplification	3985	4063
769962328	"يمكنهم كتابة كل شيء كبير وسيء ولكن عندما يتعلق الأمر بما يجب أن يفعله شخص آخر.
ومع ذلك ، عندما يحين الوقت لوضع الأحذية على الأرض ، فإنهم ببساطة يغيبون عن العمل"	Doubt	4088	4269
769962328	الذين يهتمون بحفظ ماء الوجه أكثر مما يهتمون بأرواح الناس وكذلك إنقاذ بلادهم	Doubt	3323	3431
769962328	البلد الأكثر حرية في العالم	Name_Calling,Labeling	4301	4333
769962328	للعيش في أكثر البلدان حرية في العالم	Flag-Waving	4290	4333
769962328	إدانتهم إلى التوبة الإلهية	Loaded_Language	4559	4594
769962328	خداع أنفسهم إلى الاعتقاد بأنهم يطالبون بتغيير قانوني طالما أنه لا يسيء إلى أي شخص	Doubt	4650	4768
769962328	المزيفين	Name_Calling,Labeling	4811	4824
769962328	المزيفين	Repetition	4811	4824
769962328	سيكون هؤلاء المزيفون أول من يغضب ويندد ويهاجم تلك التي ترسلها روح الله	Doubt	4805	4933
769962328	وبمعنى صالح عكس حالة الخروج على القانون	Loaded_Language	5059	5103
769962328	هذه المجموعات من الناس هي ببساطة أعداء صليب المسيح ولا يعرفون قوة الله على الخلاص	Causal_Oversimplification	5150	5260
769962328	المسيحيون الحقيقيون	Name_Calling,Labeling	5348	5371
769962328	أولئك الذين هم المزيفون	Name_Calling,Labeling	5401	5427
769962328	الركض معا بشكل مريح	Loaded_Language	5463	5493
769962328	افتراء، كذب ، التشهير	Loaded_Language	6050	6081
769962328	قتال جهاد الإيمان الحسن 	Loaded_Language	6086	6119
769962328	اتخاذ الأرض للمملكة	Loaded_Language	5946	5976
769962328	مكتظة مع أنواع كثيرة جدا ومختلفة من الشر	Exaggeration,Minimisation	6343	6391
769962328	المزيفين	Name_Calling,Labeling	6411	6429
769962328	ومع ذلك ، كنت لا ترى أي حرب أو معارضة من حولهم ولماذا	Doubt	3596	3661
769962328	إذا كان المسيحيون مخلصين للرب، منفصلين عن العالم، ويعيشون حتى تكون حياتهم محصنة ضد كل ّ الكارهين، فإن العالم سيكرههم بقدر ما يكرههم	Causal_Oversimplification	5608	5821
769962328	حياة قاسية ومرهقة وغير هادئة ، مليئة بأنواع كثيرة ومتنوعة من الشر	Loaded_Language	6310	6391
770156173	أبله	Name_Calling,Labeling	4682	4692
770156173	ملصق الفتاة	Name_Calling,Labeling	4814	4832
770156173	صانع الصفقة الكبرى	Name_Calling,Labeling	6056	6072
770156173	غريب الأطوار جدا ولكن ليس غبيا	Name_Calling,Labeling	2469	2498
770156173	عشرات المليارات	Loaded_Language	5920	5936
770156173	شديدة جدا	Loaded_Language	34	47
770156173	تهديد 	Repetition	1021	1029
770156173	تهديدات	Repetition	2158	2164
770156173	تهديدات	Repetition	4774	4781
770156173	تهديدات	Repetition	5254	5261
770156173	تهديدات	Repetition	5645	5652
770156173	تحطيم	Loaded_Language	1586	1593
770156173	شل 	Loaded_Language	1616	1623
770156173	 القشط والبخل	Loaded_Language	1919	1938
770156173	أكلت العشب لعقود	Exaggeration,Minimisation	2094	2117
770156173	واضح بشكل مؤلم	Loaded_Language	2330	2348
770156173	قوة الولايات المتحدة	Flag-Waving	2819	2827
770156173	دَمَوِيّ 	Repetition	3012	3018
770156173	ضرب بشكل مبرح	Loaded_Language	3266	3280
770156173	الذي هو نفسه تخلى الخدمة العسكرية الوطنية	Whataboutism	3692	3737
770156173	هرع	Exaggeration,Minimisation	4523	4531
770156173	يبدو أن خبرة الشؤون الخارجية قد اقتصرت على البيت الدولي للفطائر	Exaggeration,Minimisation	4835	4929
770156173	قطع رأس	Loaded_Language	5330	5340
